UMAP1,UMAP2,UMAP3,label
3.9716835,-0.15453179,6.897356,4
4.8818016,1.6352867,8.852034,0
11.175776,5.1857224,3.3239229,3
11.590206,5.562254,4.5778813,3
12.290153,7.180487,5.250381,3
7.435311,1.4220483,3.7662048,0
10.513452,7.6252384,6.03537,3
5.9193525,0.18440288,8.66536,1
11.97649,5.5945954,4.4998527,3
5.703588,1.0523056,4.5836205,3
5.2072124,1.1635768,3.4144535,6
1.9631892,-1.7784544,4.6922374,4
11.752642,4.9405413,3.8201194,3
1.5858973,-1.8233433,7.135881,4
-0.34242454,1.5925714,6.4596443,2
10.184137,5.4159355,4.3059464,3
6.105303,1.1919739,2.4077637,6
10.2078905,5.0198483,3.3006165,3
6.2423754,0.6548535,2.4549282,6
2.5423532,0.2864041,6.6389265,4
10.862237,2.8423986,2.7575955,3
10.68608,6.7616982,4.8071074,3
0.38870564,1.0895855,5.30937,4
7.5296826,1.707339,2.942639,4
-0.02704332,3.006261,7.172592,5
0.10037653,2.7008898,7.291408,2
2.1806357,-1.006687,5.2030168,6
5.533058,1.0386108,8.009052,4
5.575364,-1.2387735,10.45308,1
-0.18728973,8.913189,8.814574,5
2.3853164,1.9755752,9.305219,0
1.9215306,1.1632278,8.971605,0
4.8863516,0.93055904,3.407733,6
1.4849807,-0.27380422,6.338126,0
4.744037,0.80956894,2.862845,6
-1.0817839,7.0047035,8.505192,5
-0.21452063,1.3110361,6.6669536,2
5.535367,0.5490564,9.032192,6
11.819253,5.976375,4.514583,3
6.292679,1.0075142,2.0882468,6
0.008459845,1.7213018,7.7148876,2
1.134565,-0.2865287,4.9619627,2
9.832173,3.240784,3.3027787,3
-1.3156992,6.922248,8.257314,5
3.5668268,1.3743966,8.432507,0
6.231533,1.5010779,2.2279172,6
4.4249744,1.612548,9.686712,4
-0.20025638,3.444202,7.488647,2
11.823057,5.7261324,4.656148,3
-0.1299296,6.663291,9.375719,5
2.2826307,-1.0295908,4.9192624,4
11.885729,4.329408,3.4206934,3
4.5244756,1.6104906,8.974859,0
8.37282,1.5694357,2.7861156,6
8.3065405,1.5188781,2.9372776,6
11.528409,6.1458006,4.3482122,3
3.097194,1.6031028,9.81563,2
1.9795077,-1.7444427,5.4917502,4
3.428937,-0.7934258,6.829898,4
6.2317004,1.0779903,3.5873513,6
11.914472,5.894709,3.9993234,3
11.951398,5.5348,3.88362,3
10.931264,5.173765,3.4071333,3
2.2385077,-1.1051683,5.0690227,4
4.0663347,1.7760109,9.179975,5
11.8677635,4.619525,3.1985083,3
-0.20326252,1.7277695,7.5547414,2
4.623298,1.1028619,3.1293712,0
3.7987068,-0.30003688,6.0446157,4
6.5456576,0.68454796,2.3561065,4
11.53653,5.875227,3.833537,3
-1.4674562,8.660861,8.558103,5
5.8585114,-0.48344043,9.519383,0
4.830251,0.5482997,3.1330235,6
-0.010109286,4.001678,8.43275,3
10.714267,6.630738,4.316318,3
4.5438147,0.7345879,5.1706533,6
5.3672485,1.0771774,5.065137,0
-1.4329811,7.2942886,8.732231,5
10.697976,4.5846906,4.34335,3
5.406556,0.92729896,5.146018,4
0.5304272,1.0901997,6.613606,3
1.7265959,-1.8578377,6.8345094,0
3.6311574,0.4944954,4.1781793,2
9.964885,2.8866692,3.0809193,3
6.4179125,1.3616084,2.3423347,6
11.570754,4.4690127,3.441156,3
6.88334,-0.25930172,2.874479,6
3.5762806,-0.38363945,4.2281165,4
-1.4104004,7.5764995,8.354307,5
1.7451661,-1.8288546,4.6514363,6
2.0193214,-2.0992227,6.4580116,4
9.791308,2.5799675,2.8915815,6
-1.0751697,7.8194847,9.286604,5
1.288369,-1.1565764,5.4637885,4
10.716701,5.6199646,4.629349,3
4.0354767,-0.12033288,4.94084,4
6.5956306,1.5033373,3.464988,6
-0.5662783,6.265318,8.295766,6
10.501736,6.2973003,5.778274,3
11.094481,4.388813,3.0858915,3
11.417585,5.4619093,3.5030184,3
1.2808852,0.25979534,7.243025,4
11.350262,7.375005,5.9024353,3
0.17439155,4.3965077,8.3436,2
-1.1873075,7.862412,8.728549,5
11.771705,5.8224945,4.7224374,3
3.6480737,-0.16491063,4.3170066,2
-1.3300221,7.134839,8.871606,5
1.0429775,1.8006235,7.122484,4
10.26267,4.861983,4.1294484,3
11.033871,4.8388104,4.7597938,3
10.599816,6.1128926,4.2981896,3
4.372737,1.4758118,9.969735,0
0.39433026,0.6942302,5.527162,2
2.334227,1.1750578,9.553116,2
2.0674095,-2.4901218,5.2696033,3
11.227425,3.2010121,2.6280632,3
11.206931,5.4892497,3.2671459,3
4.0584273,0.735179,7.212556,0
11.180991,6.0187397,4.958719,3
6.122075,1.5772612,2.1930282,6
1.1154217,2.442244,9.011644,3
5.925849,1.2722584,3.781297,6
11.071597,6.0533967,4.8313103,3
1.0505574,0.4575999,7.459614,4
6.1584063,0.90895253,4.610963,6
11.120918,5.6319427,3.2399216,3
4.8934712,1.0489768,9.191869,0
10.601759,6.9872065,4.8567486,3
-1.2452677,6.387079,7.8909826,5
4.9845247,1.0942672,9.486716,0
5.378227,1.132007,3.0928304,4
3.8846176,0.74789345,7.1752286,0
10.759748,7.7340493,5.7489204,5
11.30616,5.1845193,3.3035753,3
2.212545,-2.6916199,5.1807346,4
-0.3157702,4.2911477,7.972589,5
6.342674,1.251544,2.4035969,6
10.952096,5.0531883,3.2349641,3
2.7879446,-1.9816226,4.497427,4
5.4645753,1.0907985,3.4182982,6
5.6450677,-0.00943739,8.404643,0
8.457376,1.607665,2.8570626,3
1.6592042,1.0199856,6.947494,0
5.1332316,0.9323877,8.950222,0
0.5528817,0.16035439,6.3470345,2
-1.0325874,7.990597,9.299822,5
9.521631,4.3172054,4.096592,3
4.759128,0.6235753,7.3243623,4
6.1790376,1.8627069,2.9056225,6
11.18372,3.7671213,2.9210823,3
10.502069,6.345419,3.8623583,3
10.825578,3.1888983,3.1461442,3
-1.0401112,7.5401692,9.483782,5
-0.35299143,4.0682516,7.8366923,5
11.001477,7.0566726,4.779871,3
10.047891,5.1594243,4.114221,6
-1.5324135,7.689869,8.373269,5
9.538429,2.288632,2.7571666,6
3.4125185,0.33454084,3.9063976,4
11.157555,7.1208243,5.3764977,3
11.5457,6.4315352,4.3101306,3
11.655831,5.9158897,4.4128237,3
0.1414277,1.0541618,5.5438952,0
0.88973945,-0.37119645,5.2402167,4
10.650412,3.3546865,2.5777843,3
4.676331,0.44128424,8.308375,4
10.140034,7.7997265,6.333742,4
9.1312475,3.421126,3.9410717,0
5.286121,2.1715996,2.7741354,6
-1.435536,6.960041,8.146069,5
4.819276,1.3733991,8.122804,4
5.6734686,2.1680093,2.4626112,6
8.463146,2.0499766,2.8721726,3
5.2356324,1.2231425,4.5414267,6
11.183329,6.091623,4.6183634,3
1.5987519,1.063899,8.349327,0
3.906527,-0.08458398,5.6018877,4
1.1612163,1.8715947,8.891867,2
10.598442,5.6658993,5.2135534,3
3.9082675,0.12806538,5.063599,0
0.0044318,1.894539,7.733539,2
4.4204783,0.38522094,4.46007,0
11.502525,6.320924,4.0782886,3
10.453236,5.8792777,3.728803,3
10.727838,2.581817,2.7726223,3
10.676042,5.998734,3.3462532,3
5.52326,0.8089116,3.9465196,0
11.910556,5.7543902,4.6083965,3
-1.5135733,8.649365,8.534939,2
-0.20073818,2.797672,7.4461417,5
5.7217646,1.0716438,3.536672,4
-0.25888374,1.8559705,7.746117,2
7.442531,0.13070467,3.336019,4
-0.8914664,6.8433857,8.646058,5
7.4375744,1.8650311,2.0325143,6
0.0822911,7.5888867,8.665241,5
4.433927,0.45890948,4.6901984,0
4.862634,-0.14515059,7.2566915,4
3.69352,1.7200332,9.798431,0
10.329312,6.472889,5.5197744,3
-0.48180038,7.2687607,9.805202,5
3.6749947,0.19569121,5.174654,0
4.4630938,-0.22918294,4.516564,4
3.20901,1.4306744,9.587598,2
10.948065,2.8378482,2.803954,3
5.5166516,1.2085398,3.7187417,2
4.5457344,1.7407738,8.774499,0
4.2234607,-0.16870715,4.351656,4
7.9797554,1.7497555,2.236248,6
2.9108956,2.1185987,9.665232,4
11.028163,5.6912327,3.4900293,3
9.9591675,2.7929113,2.7072887,4
0.49013257,1.4495356,7.0362806,2
-0.30353567,1.6987096,6.5647674,4
-0.5234608,2.3955991,7.3538895,2
4.227327,0.40187562,7.4827538,4
11.752734,6.280252,4.4286246,3
11.528259,4.394792,3.0892045,3
5.8715987,0.7812006,8.067355,0
11.406466,5.9982977,5.1958566,3
-1.7533892,6.48351,8.042554,2
7.5094624,1.7978736,1.9054234,6
11.154035,4.831859,4.162396,3
1.1509231,2.0465434,9.047559,0
-0.93934256,7.890847,8.669492,5
6.972077,0.46745566,4.2333074,6
11.772819,5.2399406,3.4803922,3
4.5723314,0.40733552,7.3317013,6
1.0148662,2.0410109,7.0730405,2
10.89123,4.857405,4.097068,3
4.365689,2.0227365,9.110324,6
0.3477932,6.903969,9.658438,3
-0.103606895,6.4668965,9.62161,3
4.0841894,0.8565302,4.9505014,6
11.458102,5.7472486,3.3448853,3
10.176632,5.180519,3.1933806,3
4.381402,2.5363276,8.752198,0
6.376409,0.85647553,2.619578,6
11.833509,5.7710986,4.123128,3
12.039046,6.009965,4.331591,3
1.4030237,1.8450882,8.468878,0
1.2415668,-0.77067393,6.8632684,4
-0.35400057,0.68017125,6.450885,3
10.5521965,4.661446,3.5476663,3
10.6196375,2.5509932,2.8080692,3
-0.12751475,8.85799,8.725169,5
11.467771,4.4605627,3.6865437,3
4.7598104,0.93819386,2.5942092,4
11.710294,6.3050356,3.9781227,3
5.0607023,0.14129516,7.505977,0
5.1529684,1.1145225,9.153486,0
5.544908,0.1799934,8.33871,0
5.8001084,0.9668213,5.094362,0
-0.25500908,1.6671219,7.6233964,2
5.8726115,-0.25988254,9.243192,4
0.44599456,1.9854186,7.708448,2
8.367344,1.8767468,2.3710368,4
-0.34798905,3.7342436,7.936269,2
10.967691,6.9792814,5.086263,3
1.9594653,1.0782365,7.3466463,4
5.587018,0.36525208,7.8801255,0
-0.9686888,8.01114,8.499774,5
3.5334115,0.5455739,3.8806226,6
10.371348,3.3706925,2.632749,3
5.181975,1.1188052,9.194372,4
-0.025033507,6.350325,9.63747,3
5.204766,0.983172,8.688787,4
4.6728096,0.6324913,7.6563177,6
10.542399,6.9903836,4.971695,3
11.195414,6.911247,4.410754,3
8.352452,1.6696782,2.7754228,6
-0.7583634,8.152557,8.538053,5
1.718846,-2.1162496,6.4200554,4
2.0585756,-2.0022445,5.0031943,4
11.525922,4.6765637,4.1521873,3
1.3643047,2.7037702,9.166371,3
10.642645,2.674096,2.815771,3
10.60288,2.5312524,2.7640238,3
5.8888264,0.7767108,6.710146,6
-0.16221428,7.970971,8.379192,5
4.423497,0.058717586,7.591578,4
2.2035913,-2.0810645,5.03487,4
-0.1333629,2.6950512,7.3179536,2
0.22091283,7.419871,8.662227,5
-0.045764565,4.999387,8.683806,4
-1.4929227,7.6687055,8.0224905,5
-0.04650686,2.0293388,7.7339325,2
5.8810964,1.3438141,2.4990618,6
-0.4118389,1.8683374,7.2488823,4
1.4817903,-1.8268872,5.5445805,4
-0.3391272,7.9983597,9.502975,5
9.760061,4.5509734,4.026432,0
-0.79614663,8.407327,9.115628,5
1.4142749,0.88318044,6.8095255,0
5.7248993,-1.1775568,10.376459,1
4.597189,1.3357695,4.148037,4
0.17990115,7.3892846,8.700895,5
-1.0134227,7.1445875,9.098879,5
-1.1771497,8.108439,8.694027,3
2.6342077,1.8243645,9.566251,2
11.470349,3.8849661,3.2403185,3
5.907406,0.056017596,8.790143,0
-0.21046412,1.5798013,7.386289,2
2.077186,1.5121729,9.487774,1
-0.4657828,8.307775,9.067737,5
4.031375,1.8510774,9.257136,0
12.184208,4.26288,3.4760773,3
10.944138,3.387738,3.0503814,3
2.551877,1.5419947,9.619459,0
5.5493255,0.91541857,4.729456,6
5.2870727,0.867143,3.442036,6
5.4024944,1.4505246,8.498927,0
10.848855,2.637411,2.717841,3
4.5663667,-0.15726662,5.295528,2
1.9243746,-1.9084982,5.9604278,4
2.4247491,-1.6695998,5.245129,4
1.6306828,-1.8438376,7.205437,4
-0.08291174,6.682007,8.323762,5
1.1133195,-0.3827429,5.096852,4
4.4129176,1.8143009,9.050244,0
6.259159,-0.39523333,3.0137062,0
-1.5595874,7.923017,8.399985,5
5.3552184,1.2953899,8.246328,5
1.065948,-0.22246926,5.2468657,4
-0.4828587,1.471727,7.088376,5
4.608286,0.38861844,4.35867,4
-0.36433375,3.8645592,7.674355,2
2.4210832,-0.99732065,5.85177,0
11.349076,4.605154,3.1775556,3
2.616022,2.4167829,9.467084,0
5.8475113,0.058855955,9.012401,1
6.7429395,1.227357,4.958925,3
5.918907,0.79263884,7.174879,0
1.5822284,1.3650135,8.085405,0
11.935138,5.130605,2.824836,3
2.2826886,-2.4194973,4.396237,4
-0.10933604,0.8815567,6.101038,6
12.013045,5.2013974,4.2257323,3
5.418189,0.7982561,3.2514024,6
11.720245,5.5103526,4.5287833,3
11.337343,5.7032914,3.938572,3
11.342529,6.1027393,4.9208913,3
4.386981,0.8052811,4.27019,6
11.825966,5.223489,4.121462,3
3.5776544,0.024577353,3.9523933,6
4.514413,1.5978638,9.740229,0
2.8034012,-1.9821188,5.583143,4
5.876746,0.0066068573,3.497066,4
10.666429,5.5496864,3.3677833,3
10.754875,6.9065804,4.87349,3
5.9181848,0.60943234,5.30617,6
5.3748355,0.81587386,9.073313,0
0.09550158,3.187026,7.6336546,2
10.999273,4.8804984,2.8104763,3
11.026385,3.2582881,3.128479,3
6.015815,1.9608321,2.6029778,6
10.48287,5.635504,3.9927504,3
7.852069,0.7155034,3.527761,2
4.934044,1.830675,2.9884198,6
4.100669,1.9161962,9.40846,0
9.334893,2.5514176,3.1227355,2
6.1361175,0.83541834,2.429906,6
7.5371757,-0.056194734,3.2336464,6
1.7272928,-1.8462657,5.69732,4
5.230672,0.80919725,9.202612,0
1.7821187,-1.9641038,5.929548,4
6.349952,0.91166586,3.2277398,6
4.1246095,0.7389814,3.7812812,6
-0.5206405,2.1008937,7.259073,2
4.4720654,2.180739,9.114119,0
0.79252154,-0.0017949025,5.1313057,4
-0.34610108,3.562229,7.790142,2
12.22287,7.0898237,5.187319,3
5.7693887,0.54308474,4.3360224,6
11.7698965,3.8999562,3.2287774,3
1.7971262,-1.5739194,5.1863995,4
5.4150457,1.8021578,2.1643405,6
0.62710285,0.516714,5.3275743,0
5.642435,0.4153783,8.943853,0
6.8723655,0.96615815,4.8140984,4
9.000385,2.1429913,2.785056,3
4.7990117,1.6790754,9.144873,4
-0.05804576,8.111378,8.248369,6
12.0305195,6.7153044,4.9935403,3
2.3545349,1.1832745,9.589507,2
9.743006,2.342383,2.635259,6
5.13385,0.009890267,7.4019322,4
6.785347,-0.3147465,2.895213,3
2.4013913,-0.94402206,5.4583845,4
10.774274,5.5414314,3.9253583,3
11.294113,5.6763263,3.635243,3
5.689065,0.82848585,5.036536,0
-1.6264772,6.335779,8.094646,5
10.903513,4.652612,3.065501,3
5.8409586,0.17522326,7.6002755,0
11.308996,3.6958828,2.6111696,3
10.946933,6.850791,5.3013663,3
1.3133487,1.9475924,9.0866,2
1.895495,-2.3151205,5.2836175,4
11.039122,6.095697,5.022963,3
1.9149954,-1.3203326,5.9981627,4
11.877079,5.036049,3.6546814,3
-0.23673318,8.227061,8.351163,5
11.2183275,4.3381305,3.1237369,3
4.5095687,0.5865546,7.4615765,5
6.1093273,1.3354456,3.4415708,6
7.2630434,1.2294642,3.5049782,3
11.863341,5.1777577,2.7625601,3
3.4798615,2.519227,8.970191,0
4.4057856,1.3518587,4.13917,2
1.2599242,0.43330383,5.106525,2
6.850388,1.7849491,2.6508315,4
4.514838,1.0365176,7.7472987,3
6.51842,1.1963122,2.391253,6
11.235429,3.7771032,2.947457,3
2.938468,-0.17590454,4.6926527,6
6.585082,0.89634764,2.2711368,6
5.1281977,0.3825037,8.055975,4
10.268436,2.523727,2.7318678,3
-0.39933032,1.3658662,6.927562,4
5.5627174,-0.8300233,10.2347765,1
1.914169,-2.0315757,6.3448915,1
-1.4454339,7.4747257,8.376149,5
1.9455925,-0.98483884,4.9230947,4
10.615406,3.878452,4.278991,4
10.5881,5.47134,5.2040935,4
5.2186117,-0.03248154,3.0076833,4
11.739573,3.7827814,3.2296555,3
-0.09621519,1.5799217,7.6403413,2
1.2173243,1.4039985,8.8268,0
5.793984,1.6349919,4.0873,6
1.3361605,-1.2834963,6.06718,4
11.710993,3.7995012,3.6161542,3
3.7447119,1.5574328,9.989783,3
11.011059,5.0298514,4.796628,4
10.062833,4.53882,4.3407626,0
5.147134,0.8631232,8.568862,0
10.744171,7.0150623,5.6804733,3
-1.2613095,7.3780375,8.561891,5
1.5882661,1.1612259,7.0396547,2
-0.1286619,0.7983702,6.152575,2
1.3513582,0.83843637,6.803169,0
2.622475,0.58137816,5.294176,6
-1.5898752,7.5638537,8.311754,5
11.3737335,6.1946907,3.965977,3
5.387671,0.35561168,4.4906597,6
-0.8380086,6.5089445,8.085944,5
4.559265,2.39134,8.802939,3
11.458703,7.1925826,5.3506,3
1.4463224,-1.8355955,6.709291,4
1.0446688,2.378828,8.502773,6
-1.4934394,7.159289,8.483454,5
-0.33944812,8.116909,9.394852,5
2.0525496,-2.511095,5.12135,4
0.79832053,0.028265456,5.8881645,2
0.7385768,2.4496138,8.773472,2
10.941205,5.8300185,4.4666815,3
-0.14802803,5.5793633,9.115739,3
2.5671015,-1.1504943,5.1980243,2
10.017357,2.8764586,3.169902,3
3.9016395,1.1244136,4.6065946,2
11.2080345,6.52442,4.009012,3
-0.6163112,6.3135266,8.334881,5
5.3469577,1.8535192,2.9925926,6
11.308566,3.5094483,2.992977,3
2.778826,-1.3593287,5.2025495,4
5.4784584,-0.9454553,10.768548,1
5.795321,0.7065713,2.5458338,6
10.993045,6.734275,5.773673,3
5.0476084,1.3611171,3.6879609,6
3.3245454,0.48981217,4.0259137,2
6.1376185,1.5024791,2.789156,6
0.21518262,1.1058614,7.2302413,3
6.922102,0.784348,4.3331256,2
10.433831,2.6497598,2.923801,3
11.27244,6.4966083,4.1102095,3
3.349131,1.5074081,9.326497,0
1.7540373,-1.7281281,6.788629,2
6.972263,1.179466,2.1658132,6
6.8229513,-0.13137892,2.7557352,4
4.175763,0.81572604,4.517478,6
0.973657,-1.055747,5.5153027,0
12.099157,6.033576,4.5939045,3
8.122482,1.8193532,2.5991306,3
0.33837172,2.096871,8.219432,4
0.66412544,1.8387351,7.593312,4
4.025074,2.354823,9.724168,0
11.588419,3.836724,2.9543111,3
0.8568345,0.09833776,4.9832067,4
-1.1949214,8.516882,8.834934,5
-1.5482314,6.740381,8.299803,5
3.74181,-0.006209688,4.4100823,4
3.6858442,-0.16792454,5.28357,4
-0.37395257,0.7137483,6.501464,2
4.948922,1.1277419,4.0382648,2
2.7729962,-0.53660536,4.7845497,4
2.881175,2.047158,9.665939,2
10.6844015,6.7092924,4.4021745,3
5.3179107,-0.51261294,10.296555,1
1.7021353,0.521322,6.1834064,4
10.739866,5.957411,3.4762728,3
0.6782918,1.6776505,6.9302993,2
1.5667379,0.59659463,6.241494,4
-0.709027,8.606041,8.7619705,5
3.3559067,-1.5484102,4.7206097,4
2.3544123,-1.2889074,4.578471,4
4.9196563,0.08577617,6.8755856,4
5.144876,0.5381297,6.543517,4
11.864051,5.719243,4.135899,3
1.883105,-0.85834116,6.0452414,2
6.4281616,-0.49129194,2.9195793,6
11.631894,3.8558955,2.8960965,3
5.3400087,0.22929113,2.930199,6
4.909468,0.7551562,3.6315997,6
6.3902326,1.9342693,2.8646948,4
11.184896,7.0649085,5.5160003,4
0.4356919,2.7842093,8.222075,2
10.56967,6.5109468,4.1357145,3
10.631371,6.0299315,5.054956,3
4.693598,1.335062,4.701582,2
11.629287,5.8034873,4.1457314,3
-0.3249908,7.1518764,9.769327,5
1.2667202,-0.9516403,4.850811,4
0.018537138,2.7861176,7.284691,6
3.3492744,-0.0015005992,4.3854146,2
3.9534068,1.5640544,8.5071535,2
0.9725505,-0.3561112,4.965593,2
5.001906,0.8231684,8.777077,0
0.021899201,1.15589,6.760324,0
3.9054823,0.40468657,7.0959296,4
5.636762,1.8436728,2.7061248,6
-1.3686436,7.0218887,8.444838,5
1.8671402,-1.1209923,5.071535,4
6.521413,0.94920784,3.5300663,6
6.9811306,1.5322645,2.001746,6
6.6364746,2.0161314,2.7236016,4
10.162313,2.9655654,3.188888,3
11.535317,4.7785234,3.6247334,3
10.328091,5.3297987,3.2224574,3
0.9941972,1.2213172,6.616564,2
3.0464742,1.6670603,9.700809,0
4.5913143,1.0728811,2.887418,6
5.2451663,0.7298066,5.9877477,0
6.033908,0.9080211,6.150737,0
6.8398266,-0.22866833,3.1193838,6
5.5015535,-0.81589514,10.420145,0
-0.48850515,7.5364246,7.8912735,5
1.7901194,-1.6811243,4.935024,2
5.4457974,1.4359539,8.769428,0
-1.2070934,8.38078,8.770226,5
11.160694,3.3833375,3.3937836,3
10.468585,6.357686,4.717697,3
4.579393,0.18323405,5.920202,4
2.0846746,-2.6994634,4.9387307,4
11.451776,5.0207553,4.2175555,3
10.436413,5.5340605,4.0776443,3
11.635405,3.7790964,3.5431886,3
1.9303887,-1.356551,6.9756727,4
0.9713521,-0.090001054,5.778877,4
3.4049854,0.23537199,3.8925183,2
10.955171,3.238831,3.0781677,3
-1.569645,7.0369105,8.2199335,5
-1.0252857,7.416781,8.563839,5
3.102863,1.5916682,9.374827,2
5.337643,0.9384085,2.34221,6
4.4786105,0.86979836,2.9413455,6
3.269283,-1.5934043,5.9523196,4
6.5258102,0.9948013,3.022212,6
2.8036778,-1.4619321,4.10385,4
3.5196192,-1.5078188,5.7670736,4
9.515433,4.9458947,5.312091,0
-1.2826105,8.1634035,9.331615,5
11.415172,6.352507,4.796578,3
5.345516,-0.759453,10.640896,2
5.858075,1.1307095,3.614403,0
5.0909247,-0.13194443,9.993048,2
5.007484,1.2443323,2.5146065,6
-0.74766195,7.5399346,9.518295,5
1.3260422,-0.43293202,6.149629,4
3.6586232,0.8447096,6.582582,2
11.8927145,5.4345226,4.074876,3
6.73088,0.026582276,3.2834775,6
5.6398625,0.9468145,4.5378428,4
4.42137,0.9442354,9.57022,0
6.093173,-0.23173618,3.3440492,6
7.523575,-0.044214673,3.1980937,6
-0.24679664,1.2964201,7.0498123,2
1.3941245,1.2595004,8.820823,2
1.8797162,-1.3331257,5.1126814,4
6.5871835,-0.09993841,3.7200694,0
-0.011941252,2.7193563,7.3515596,2
-0.86469436,6.9169693,8.791522,5
4.329299,0.5705645,7.531516,0
5.4680934,0.98493516,4.830631,2
-1.498487,7.857233,8.286806,5
5.1654277,1.290351,8.497795,0
1.3641052,1.2022692,8.77147,2
1.465853,-1.9768941,6.2916794,4
4.224889,1.9600444,9.777797,0
7.165278,1.750315,1.9697572,6
5.9712157,1.4313365,2.978165,6
4.195959,-0.12812357,7.0019784,4
-0.048036013,7.1834865,8.713941,5
4.3604274,2.2251334,9.455532,0
5.036842,1.255945,3.5056171,4
4.4697633,-0.21346918,4.7294216,6
2.1957927,-2.7889292,5.1085453,4
2.2939253,2.5347726,9.481999,3
-0.1803052,1.584189,6.648018,4
5.303185,-0.0043934584,3.0217206,4
-1.0498428,6.7800136,8.450223,5
-0.4232418,7.2968364,9.8280115,2
11.893793,7.1435695,5.1235948,3
8.781137,2.4389849,2.9058876,3
2.6542013,-1.070023,6.400816,4
6.460557,1.379001,2.170252,6
1.459733,2.408594,9.183596,0
4.880708,1.652843,8.402601,0
-0.54511243,5.413607,8.349879,2
2.0783818,-1.6137159,5.975839,4
5.5896564,0.6707841,4.5589128,4
0.08506802,7.348762,8.731133,5
11.013086,5.6204133,3.4671195,3
11.405589,5.176233,3.7638452,3
-0.37329736,1.5505632,6.7392993,2
2.7617552,-1.8605974,5.840299,4
2.3719623,3.2815254,9.0194435,5
5.262067,1.5485709,8.14592,0
2.5052578,2.8539984,9.249933,0
5.4728923,0.74399,6.577453,3
10.682928,5.9109335,4.0805745,3
-0.8263444,7.541386,9.28044,5
2.652348,-0.5569739,4.2069087,4
2.5654778,2.1272492,9.402034,2
2.01925,-2.435823,4.8262687,4
2.8116553,-1.3749617,4.663464,4
3.1912932,1.5381727,10.005532,0
1.9170752,-0.108791076,5.0898905,4
1.5590605,1.7594887,8.949724,3
6.0866075,1.3848388,2.4171484,6
12.037025,3.7141128,3.334873,3
5.612208,1.6133722,8.801206,0
4.6550174,0.54062426,6.658391,0
-0.5327834,5.5595264,8.618232,5
4.1422973,1.4670885,9.835415,6
3.7795815,0.45170116,6.822003,4
5.026967,1.4381373,3.8856993,4
11.050522,4.270637,3.0870323,0
-1.2055521,8.055238,8.524991,5
11.245144,4.1172624,2.7105615,3
1.7374012,-1.0067331,5.9372993,4
6.086957,1.2324646,2.2192514,6
11.145012,3.3671675,3.2890348,3
2.2935057,-1.9426788,4.494977,4
0.2513971,6.6577272,9.731544,5
10.503938,6.4546194,4.3292174,3
10.993963,5.621884,5.137936,3
-1.1879838,6.582294,8.083366,5
3.3515487,-0.2635556,6.7798176,2
7.5505285,-0.04289978,3.223411,6
-0.13052045,1.6093156,7.4562373,2
-0.4393463,7.906345,9.382615,5
4.7647557,1.6575181,9.464506,0
3.0855215,-1.1105062,5.1893797,6
0.4631747,2.1668515,8.208534,2
0.29552606,3.811157,8.239919,2
2.2785196,-1.7868993,6.8344617,2
0.8249336,2.5676777,8.767156,2
-0.13966292,6.231498,9.559972,5
10.401672,4.631069,5.005403,3
11.445376,6.0963387,3.527673,3
11.523588,6.047489,5.007027,3
10.274835,7.5243134,6.3510947,3
4.722268,1.2489915,4.691067,2
4.829019,1.5593697,3.3070855,6
11.615142,5.2429705,4.5734086,3
9.5207615,2.6868963,3.1887448,6
1.5629804,1.2625511,8.825715,2
2.197415,-2.4006674,4.433177,4
4.316189,2.004403,9.636376,0
7.922321,1.3853667,2.8380337,6
1.4052876,-1.3326688,4.880302,4
0.10557311,2.7734752,7.4814806,2
3.078098,0.07914849,4.9263387,4
5.7038627,0.12116152,9.110678,0
-0.31852677,7.602459,8.498158,5
2.9015565,2.8898025,8.979304,2
4.510385,1.9670644,9.172435,0
-0.31497246,8.145496,8.436683,0
5.3288784,2.0223014,2.6915414,6
5.5581555,1.2002965,8.167044,0
3.8592072,0.6548845,4.2026305,6
-1.3558555,7.4735274,8.076922,5
5.1678867,1.5346206,9.12363,0
1.3201824,-0.17670894,4.9208236,6
11.356798,4.684511,2.732901,3
12.310585,7.2184258,5.2786193,3
5.1937995,0.62609434,9.273259,0
1.6767577,-1.742034,5.73708,4
2.0800526,-2.4524064,4.865857,4
7.8731127,0.6324735,3.3579102,6
4.9101133,1.2621394,8.827469,0
5.4675465,-0.9849505,10.801666,1
10.395456,6.4699926,5.1286793,3
11.323182,4.2614255,3.1056945,3
-0.8452559,5.91821,8.551996,5
2.754424,-1.5043957,7.3382564,6
4.7216973,0.6085925,6.9471827,0
5.013258,0.5951773,5.9513683,4
5.2472863,0.8839276,6.060847,0
-0.7378571,6.628217,8.545211,5
4.6246715,1.7195643,9.566917,0
5.5981894,-0.43379042,3.2991197,6
3.9224396,-0.29612562,6.517879,4
0.96972865,0.9940715,9.263288,4
10.862533,5.6726274,3.1937783,3
-0.2199029,3.9478855,8.130048,5
4.7855897,-0.09105683,3.1222365,4
11.239388,6.8729615,5.9023585,3
4.5746017,1.375365,2.7292032,3
1.6695027,2.2249084,9.194176,0
6.4554954,1.114461,4.319721,6
3.9468951,0.09152638,6.9280815,6
5.016437,-0.18186831,10.188271,2
1.9940685,-1.371926,6.1598024,4
11.662251,6.9552703,5.0320163,3
10.9972315,7.45718,5.313067,3
11.170665,4.619599,2.775863,3
